n_estimators,max_depth,learning_rate,subsample,colsample_bytree,reg_alpha,reg_lambda,mean_auc,std_auc,timestamp
807,5,0.23611039007910314,0.8387400631785948,0.7783331011414365,0.49987457909001454,4.592488919658672,0.755,0.38091993909481814,1762071924.128816
367,4,0.19875765715516736,0.6225646316108401,0.88879950890673,4.692763545078752,0.007787658410143285,0.5,0.0,1762071924.4381065
993,9,0.18737941654160148,0.6028265220878869,0.6092249700165663,2.623873301291946,3.998609717152556,0.755,0.38091993909481814,1762071924.918297
94,12,0.07750368872478823,0.6362425738131283,0.847354403733235,1.9123099563358141,9.832308858067885,0.755,0.38091993909481814,1762071925.1650422
493,11,0.20728918619045614,0.7801997007878172,0.6053059844639466,4.711008778424265,5.632882178455394,0.5,0.0,1762071925.5056477
416,3,0.07695920943042321,0.6964101864104046,0.8733054075301834,3.049983288913105,8.331949117361646,0.825,0.22135943621178655,1762071925.854825
215,7,0.06284846545853807,0.9021445641270611,0.7700623497964979,1.0397083143409445,5.677003278199916,0.835,0.22338307903688673,1762071926.1441245
80,11,0.14042869867723207,0.7580600944007259,0.9706635463175177,3.636359979282105,3.2654076880583545,0.7,0.2449489742783178,1762071926.3768573
592,8,0.2887398870613113,0.9378135394712607,0.8989280440549523,2.6984606619453992,5.8675116566384835,0.835,0.22338307903688673,1762071926.7709372
967,8,0.09003976278653758,0.718509402281633,0.666106775625201,0.07818203370596967,4.234014807063698,0.73,0.37629775444453556,1762071927.2365916
50,4,0.021216936553980995,0.7872988997965189,0.8081995958669876,0.5886323924096977,9.125399852391661,0.85,0.15491933384829668,1762071927.5922475
50,8,0.29546779295286574,0.8784936600611736,0.7321227579809243,0.0,4.242601009419237,0.795,0.30182776545573137,1762071927.9134321
160,11,0.1898014728140748,1.0,0.9735611851412168,2.745893090885443,3.2218201357657774,0.835,0.17291616465790582,1762071928.3715312
50,5,0.1653175749204483,1.0,0.8699372515545838,0.8314155445092799,3.883776712404531,0.805,0.26000000000000006,1762071928.9792728
50,11,0.01,0.9027527262601023,0.640526023006861,0.0,5.00528488400951,0.795,0.30182776545573137,1762071929.43567
50,8,0.01,0.6,0.9298789018131288,0.9001971306341863,10.0,0.705,0.3782856063875547,1762071929.9185421
712,9,0.24652578707608422,0.8735639696623416,0.9442818687733039,0.6863024710644049,7.783947620286931,0.795,0.30182776545573137,1762071930.5451233
50,3,0.01,0.9464837393978537,0.8876650709992944,2.0259406639509185,10.0,0.8425,0.18500000000000003,1762071930.9916224
50,3,0.2722224647179585,0.8742689534457357,0.7602057098511219,0.8778158366246019,10.0,0.835,0.22338307903688673,1762071931.3930192
876,12,0.01,1.0,1.0,1.7426092352827904,10.0,0.835,0.17291616465790582,1762071932.0981097
